"stock","model","common.name","species","family","order","wg","area","ecoregion","productivity","Year","FFmsy","BBmsy","BBtri","BBlim","ABImsy","lBBmsy","uBBmsy"
"her.27.25-2932","XSA","Herring","Clupea harengus","Clupeidae","Clupeiformes","WGBFAS","Baltic Sea","Baltic Sea","Medium",1991,1.62654761904762,0.670779227152673,1.40757247178519,1.96207071824602,0.526426833946152,0.838474033940842,0.558982689293894
"her.27.25-2932","XSA","Herring","Clupea harengus","Clupeidae","Clupeiformes","WGBFAS","Baltic Sea","Baltic Sea","Medium",1992,1.42416666666667,0.699858065998361,1.46859191218201,2.04712812001129,0.426251754832026,0.874822582497951,0.583215054998634
"her.27.25-2932","XSA","Herring","Clupea harengus","Clupeidae","Clupeiformes","WGBFAS","Baltic Sea","Baltic Sea","Medium",1993,1.60333333333333,0.672836058549565,1.41188855543265,1.96808707726975,0.317082005240659,0.841045073186956,0.560696715457971
"her.27.25-2932","XSA","Herring","Clupea harengus","Clupeidae","Clupeiformes","WGBFAS","Baltic Sea","Baltic Sea","Medium",1994,1.94083333333333,0.674984216803503,1.41639628062879,1.9743705729977,0.379566985495015,0.843730271004379,0.562486847336253
"her.27.25-2932","XSA","Herring","Clupea harengus","Clupeidae","Clupeiformes","WGBFAS","Baltic Sea","Baltic Sea","Medium",1995,1.84404761904762,0.559030203241754,1.17307676375088,1.63519791310728,0.3846805260313,0.698787754052192,0.465858502701461
"her.27.25-2932","XSA","Herring","Clupea harengus","Clupeidae","Clupeiformes","WGBFAS","Baltic Sea","Baltic Sea","Medium",1996,1.94940476190476,0.50140256851218,1.05215013248986,1.46663351801617,0.404574733687594,0.626753210640225,0.41783547376015
"her.27.25-2932","XSA","Herring","Clupea harengus","Clupeidae","Clupeiformes","WGBFAS","Baltic Sea","Baltic Sea","Medium",1997,2.17357142857143,0.469027822826112,0.984214515279128,1.37193538493454,0.305173808912639,0.58628477853264,0.39085651902176
"her.27.25-2932","XSA","Herring","Clupea harengus","Clupeidae","Clupeiformes","WGBFAS","Baltic Sea","Baltic Sea","Medium",1998,2.30869047619048,0.432939810056525,0.908486926707961,1.26637571601716,0.332375322944015,0.541174762570656,0.360783175047104
"her.27.25-2932","XSA","Herring","Clupea harengus","Clupeidae","Clupeiformes","WGBFAS","Baltic Sea","Baltic Sea","Medium",1999,1.9652380952381,0.376184086108058,0.789389925172583,1.10036171387693,0.307441957825538,0.470230107635072,0.313486738423382
"her.27.25-2932","XSA","Herring","Clupea harengus","Clupeidae","Clupeiformes","WGBFAS","Baltic Sea","Baltic Sea","Medium",2000,2.33333333333333,0.367471803437946,0.771107949887039,1.07487774832739,0.419613388594219,0.459339754297432,0.306226502864955
"her.27.25-2932","XSA","Herring","Clupea harengus","Clupeidae","Clupeiformes","WGBFAS","Baltic Sea","Baltic Sea","Medium",2001,2.065,0.352120313643451,0.738894169911555,1.02997369139186,0.557519276815189,0.440150392054314,0.293433594702876
"her.27.25-2932","XSA","Herring","Clupea harengus","Clupeidae","Clupeiformes","WGBFAS","Baltic Sea","Baltic Sea","Medium",2002,1.9027380952381,0.344705759277612,0.723335365772359,1.00828566137965,0.539493612865174,0.430882199097015,0.28725479939801
"her.27.25-2932","XSA","Herring","Clupea harengus","Clupeidae","Clupeiformes","WGBFAS","Baltic Sea","Baltic Sea","Medium",2003,1.51404761904762,0.380685241624221,0.798835212592513,1.11352787209865,0.512128634225106,0.475856552030277,0.317237701353518
"her.27.25-2932","XSA","Herring","Clupea harengus","Clupeidae","Clupeiformes","WGBFAS","Baltic Sea","Baltic Sea","Medium",2004,1.29202380952381,0.391565202887664,0.821665874826221,1.14535243157594,0.260048785405904,0.48945650360958,0.32630433573972
"her.27.25-2932","XSA","Herring","Clupea harengus","Clupeidae","Clupeiformes","WGBFAS","Baltic Sea","Baltic Sea","Medium",2005,1.17369047619048,0.44032383849191,0.923981674809576,1.28797445579517,0.369301931524264,0.550404798114887,0.366936532076591
"her.27.25-2932","XSA","Herring","Clupea harengus","Clupeidae","Clupeiformes","WGBFAS","Baltic Sea","Baltic Sea","Medium",2006,1.29130952380952,0.477792268287712,1.00260594969277,1.39757192987477,0.484901384412387,0.59724033535964,0.398160223573093
"her.27.25-2932","XSA","Herring","Clupea harengus","Clupeidae","Clupeiformes","WGBFAS","Baltic Sea","Baltic Sea","Medium",2007,1.29964285714286,0.495980279391564,1.04077192548629,1.45077298704149,0.331552956701983,0.619975349239455,0.41331689949297
"her.27.25-2932","XSA","Herring","Clupea harengus","Clupeidae","Clupeiformes","WGBFAS","Baltic Sea","Baltic Sea","Medium",2008,1.30678571428571,0.495096288769797,1.03891694725478,1.4481872598097,0.411268565267244,0.618870360962246,0.412580240641498
"her.27.25-2932","XSA","Herring","Clupea harengus","Clupeidae","Clupeiformes","WGBFAS","Baltic Sea","Baltic Sea","Medium",2009,1.18333333333333,0.555490369279611,1.16564872686763,1.6248436798761,0.491803944767295,0.694362961599514,0.462908641066342
"her.27.25-2932","XSA","Herring","Clupea harengus","Clupeidae","Clupeiformes","WGBFAS","Baltic Sea","Baltic Sea","Medium",2010,1.40142857142857,0.585515361542599,1.22865358877181,1.71266863889404,0.539515209612024,0.731894201928249,0.487929467952166
"her.27.25-2932","XSA","Herring","Clupea harengus","Clupeidae","Clupeiformes","WGBFAS","Baltic Sea","Baltic Sea","Medium",2011,1.0947619047619,0.577738304718394,1.21233410442563,1.68992026677513,0.428100327147829,0.722172880897993,0.481448587265329
"her.27.25-2932","XSA","Herring","Clupea harengus","Clupeidae","Clupeiformes","WGBFAS","Baltic Sea","Baltic Sea","Medium",2012,0.789404761904762,0.619844261921564,1.30068983140443,1.81308279529102,0.69143043370842,0.774805327401956,0.516536884934637
"her.27.25-2932","XSA","Herring","Clupea harengus","Clupeidae","Clupeiformes","WGBFAS","Baltic Sea","Baltic Sea","Medium",2013,0.710357142857143,0.652104584012607,1.36838534054985,1.90744623228161,0.608208972210613,0.815130730015759,0.543420486677173
"her.27.25-2932","XSA","Herring","Clupea harengus","Clupeidae","Clupeiformes","WGBFAS","Baltic Sea","Baltic Sea","Medium",2014,0.999642857142857,0.720535386205358,1.51198148886464,2.10761056023556,0.912276640137955,0.900669232756697,0.600446155171131
"her.27.25-2932","XSA","Herring","Clupea harengus","Clupeidae","Clupeiformes","WGBFAS","Baltic Sea","Baltic Sea","Medium",2015,1.37440476190476,0.667243725200229,1.40015352525143,1.95172915641108,1.01439682251447,0.834054656500287,0.556036437666858
"her.27.25-2932","XSA","Herring","Clupea harengus","Clupeidae","Clupeiformes","WGBFAS","Baltic Sea","Baltic Sea","Medium",2016,1.66464285714286,0.600036944977466,1.25912588168466,1.75514516840892,0.462036382602114,0.750046181221833,0.500030787481222
"her.27.25-2932","XSA","Herring","Clupea harengus","Clupeidae","Clupeiformes","WGBFAS","Baltic Sea","Baltic Sea","Medium",2017,1.67642857142857,0.619030608380233,1.29898244948205,1.81070280836892,0.317231652354313,0.773788260475292,0.515858840316861
"her.27.25-2932","XSA","Herring","Clupea harengus","Clupeidae","Clupeiformes","WGBFAS","Baltic Sea","Baltic Sea","Medium",2018,2.13083333333333,0.601951488195112,1.26314338583523,1.76074532570972,0.479333587446968,0.752439360243891,0.501626240162594
"her.27.25-2932","XSA","Herring","Clupea harengus","Clupeidae","Clupeiformes","WGBFAS","Baltic Sea","Baltic Sea","Medium",2019,2.35797619047619,0.476948521080934,1.00083541880372,1.39510391712034,0.43256438380554,0.596185651351167,0.397457100900778
"her.27.25-2932","XSA","Herring","Clupea harengus","Clupeidae","Clupeiformes","WGBFAS","Baltic Sea","Baltic Sea","Medium",2020,2.19107142857143,0.378095563124372,0.793400995163577,1.10595290234923,0.340162565049821,0.472619453905466,0.315079635936977
"her.27.28","XSA","Herring","Clupea harengus","Clupeidae","Clupeiformes","WGBFAS","Baltic Sea","Baltic Sea","Medium",1977,2.1570625,0.467453633781601,0.790631666044957,1.1626936265367,0.135714896953653,0.584317042227002,0.389544694818001
"her.27.28","XSA","Herring","Clupea harengus","Clupeidae","Clupeiformes","WGBFAS","Baltic Sea","Baltic Sea","Medium",1978,1.1723125,0.479685551942028,0.811320224514099,1.19311797722662,0.160622686227966,0.599606939927535,0.39973795995169
"her.27.28","XSA","Herring","Clupea harengus","Clupeidae","Clupeiformes","WGBFAS","Baltic Sea","Baltic Sea","Medium",1979,1.34675,0.423975893282975,0.717095221097009,1.0545517957309,0.210410880592757,0.529969866603719,0.353313244402479
"her.27.28","XSA","Herring","Clupea harengus","Clupeidae","Clupeiformes","WGBFAS","Baltic Sea","Baltic Sea","Medium",1980,1.09325,0.454979830357445,0.769533992884573,1.13166763659496,0.286233579554112,0.568724787946806,0.379149858631204
"her.27.28","XSA","Herring","Clupea harengus","Clupeidae","Clupeiformes","WGBFAS","Baltic Sea","Baltic Sea","Medium",1981,1.4141875,0.443710167919126,0.750472953787945,1.10363669674698,0.230933787246879,0.554637709898908,0.369758473265938
"her.27.28","XSA","Herring","Clupea harengus","Clupeidae","Clupeiformes","WGBFAS","Baltic Sea","Baltic Sea","Medium",1982,1.3118125,0.414489933799268,0.701051063112899,1.03095744575426,0.711907875002506,0.518112417249085,0.345408278166057
"her.27.28","XSA","Herring","Clupea harengus","Clupeidae","Clupeiformes","WGBFAS","Baltic Sea","Baltic Sea","Medium",1983,1.4620625,0.484082987926358,0.818757865142734,1.20405568403343,0.460185737566203,0.605103734907947,0.403402489938631
"her.27.28","XSA","Herring","Clupea harengus","Clupeidae","Clupeiformes","WGBFAS","Baltic Sea","Baltic Sea","Medium",1984,2.209,0.338819702941087,0.573065576703434,0.842743495152109,0.335910129720049,0.423524628676359,0.282349752450906
"her.27.28","XSA","Herring","Clupea harengus","Clupeidae","Clupeiformes","WGBFAS","Baltic Sea","Baltic Sea","Medium",1985,1.6815625,0.488960964736219,0.827008272570117,1.21618863613253,0.170430743654314,0.611201205920273,0.407467470613516
"her.27.28","XSA","Herring","Clupea harengus","Clupeidae","Clupeiformes","WGBFAS","Baltic Sea","Baltic Sea","Medium",1986,1.5934375,0.620917939235442,1.05019481997284,1.54440414701888,0.16684664864714,0.776147424044303,0.517431616029535
"her.27.28","XSA","Herring","Clupea harengus","Clupeidae","Clupeiformes","WGBFAS","Baltic Sea","Baltic Sea","Medium",1987,1.320875,0.496455088826496,0.839683522877,1.23482871011323,0.0989001029319633,0.62056886103312,0.41371257402208
"her.27.28","XSA","Herring","Clupea harengus","Clupeidae","Clupeiformes","WGBFAS","Baltic Sea","Baltic Sea","Medium",1988,1.6293125,0.945712270094732,1.59953846471433,2.35226244810931,0.221562405133981,1.18214033761841,0.788093558412276
"her.27.28","XSA","Herring","Clupea harengus","Clupeidae","Clupeiformes","WGBFAS","Baltic Sea","Baltic Sea","Medium",1989,1.1284375,0.624319824833772,1.05594862801695,1.55286562943669,0.139603771754974,0.780399781042215,0.52026652069481
"her.27.28","XSA","Herring","Clupea harengus","Clupeidae","Clupeiformes","WGBFAS","Baltic Sea","Baltic Sea","Medium",1990,0.7398125,0.789846360387492,1.33591333707435,1.96457843687404,0.385730814170381,0.987307950484365,0.65820530032291
"her.27.28","XSA","Herring","Clupea harengus","Clupeidae","Clupeiformes","WGBFAS","Baltic Sea","Baltic Sea","Medium",1991,0.77925,0.898108211088987,1.51902293598106,2.23385725879567,0.868161829490026,1.12263526386123,0.748423509240823
"her.27.28","XSA","Herring","Clupea harengus","Clupeidae","Clupeiformes","WGBFAS","Baltic Sea","Baltic Sea","Medium",1992,0.8309375,1.08166968137773,1.82949118478251,2.69042821291546,0.595264111663208,1.35208710172216,0.901391401148107
"her.27.28","XSA","Herring","Clupea harengus","Clupeidae","Clupeiformes","WGBFAS","Baltic Sea","Baltic Sea","Medium",1993,0.721125,1.24425138667031,2.10447513021476,3.09481636796288,0.905110549405007,1.55531423333789,1.03687615555859
"her.27.28","XSA","Herring","Clupea harengus","Clupeidae","Clupeiformes","WGBFAS","Baltic Sea","Baltic Sea","Medium",1994,0.72475,1.28043710959044,2.16567815941775,3.18482082267316,0.560630105291489,1.60054638698805,1.0670309246587
"her.27.28","XSA","Herring","Clupea harengus","Clupeidae","Clupeiformes","WGBFAS","Baltic Sea","Baltic Sea","Medium",1995,1.07075,1.14511200587166,1.9367948981083,2.84822779133574,0.5827968818379,1.43139000733957,0.954260004893048
"her.27.28","XSA","Herring","Clupea harengus","Clupeidae","Clupeiformes","WGBFAS","Baltic Sea","Baltic Sea","Medium",1996,1.1354375,1.03098258138353,1.74376112853884,2.56435460079242,1.00706548681972,1.28872822672941,0.859152151152939
"her.27.28","XSA","Herring","Clupea harengus","Clupeidae","Clupeiformes","WGBFAS","Baltic Sea","Baltic Sea","Medium",1997,1.5176875,0.933476483728207,1.57884336372201,2.32182847606178,0.727180703034402,1.16684560466026,0.777897069773506
"her.27.28","XSA","Herring","Clupea harengus","Clupeidae","Clupeiformes","WGBFAS","Baltic Sea","Baltic Sea","Medium",1998,1.3585625,0.765386082462545,1.29454223865914,1.90373858626345,1.18198923145325,0.956732603078182,0.637821735385455
"her.27.28","XSA","Herring","Clupea harengus","Clupeidae","Clupeiformes","WGBFAS","Baltic Sea","Baltic Sea","Medium",1999,1.2979375,0.829975409901477,1.40378594513897,2.0643910957926,1.14996093522946,1.03746926237685,0.691646174917898
"her.27.28","XSA","Herring","Clupea harengus","Clupeidae","Clupeiformes","WGBFAS","Baltic Sea","Baltic Sea","Medium",2000,1.4006875,0.801040373627231,1.35484642625769,1.99242121508483,0.705726397810224,1.00130046703404,0.667533644689359
"her.27.28","XSA","Herring","Clupea harengus","Clupeidae","Clupeiformes","WGBFAS","Baltic Sea","Baltic Sea","Medium",2001,1.6284375,0.742900990146981,1.25651188716778,1.84781159877615,0.946546763634544,0.928626237683726,0.619084158455818
"her.27.28","XSA","Herring","Clupea harengus","Clupeidae","Clupeiformes","WGBFAS","Baltic Sea","Baltic Sea","Medium",2002,1.4330625,0.971464136309327,1.64309410193187,2.41631485578216,0.537786931841664,1.21433017038666,0.80955344692444
"her.27.28","XSA","Herring","Clupea harengus","Clupeidae","Clupeiformes","WGBFAS","Baltic Sea","Baltic Sea","Medium",2003,1.6536875,0.785204634404645,1.3280625144859,1.95303310953809,0.516141610246925,0.981505793005807,0.654337195337204
"her.27.28","XSA","Herring","Clupea harengus","Clupeidae","Clupeiformes","WGBFAS","Baltic Sea","Baltic Sea","Medium",2004,1.808125,0.851995957470312,1.44103058493506,2.1191626249045,0.429462219823313,1.06499494683789,0.70999663122526
"her.27.28","XSA","Herring","Clupea harengus","Clupeidae","Clupeiformes","WGBFAS","Baltic Sea","Baltic Sea","Medium",2005,1.5385625,0.716541678881234,1.21192884261374,1.78224829796138,0.419471831014322,0.895677098601543,0.597118065734362
"her.27.28","XSA","Herring","Clupea harengus","Clupeidae","Clupeiformes","WGBFAS","Baltic Sea","Baltic Sea","Medium",2006,1.3071875,0.720117944387103,1.21797758959266,1.79114351410685,0.358940086705633,0.900147430483879,0.600098286989253
"her.27.28","XSA","Herring","Clupea harengus","Clupeidae","Clupeiformes","WGBFAS","Baltic Sea","Baltic Sea","Medium",2007,1.631625,0.929350900668865,1.57186552384252,2.31156694682723,0.323872319309544,1.16168862583608,0.77445908389072
"her.27.28","XSA","Herring","Clupea harengus","Clupeidae","Clupeiformes","WGBFAS","Baltic Sea","Baltic Sea","Medium",2008,0.9123125,0.968763137892279,1.63852574536315,2.40959668435758,0.308051893614222,1.21095392236535,0.807302614910232
"her.27.28","XSA","Herring","Clupea harengus","Clupeidae","Clupeiformes","WGBFAS","Baltic Sea","Baltic Sea","Medium",2009,1.1023125,1.14280416063112,1.9328915044974,2.84248750661382,0.817066131448451,1.42850520078891,0.952336800525937
"her.27.28","XSA","Herring","Clupea harengus","Clupeidae","Clupeiformes","WGBFAS","Baltic Sea","Baltic Sea","Medium",2010,0.8825625,1.0959898562161,1.8537117338858,2.72604666747912,0.688297446374136,1.36998732027013,0.913324880180085
"her.27.28","XSA","Herring","Clupea harengus","Clupeidae","Clupeiformes","WGBFAS","Baltic Sea","Baltic Sea","Medium",2011,0.9908125,1.10505114113557,1.86903761494577,2.74858472786142,0.697703386959792,1.38131392641946,0.920875950946308
"her.27.28","XSA","Herring","Clupea harengus","Clupeidae","Clupeiformes","WGBFAS","Baltic Sea","Baltic Sea","Medium",2012,0.8981875,0.96934535232527,1.63951047867975,2.41104482158787,1.56550972152807,1.21168169040659,0.807787793604391
"her.27.28","XSA","Herring","Clupea harengus","Clupeidae","Clupeiformes","WGBFAS","Baltic Sea","Baltic Sea","Medium",2013,0.6975625,1.24056408927938,2.09823858851583,3.08564498311152,0.780585607211169,1.55070511159923,1.03380340773282
"her.27.28","XSA","Herring","Clupea harengus","Clupeidae","Clupeiformes","WGBFAS","Baltic Sea","Baltic Sea","Medium",2014,0.721125,1.50500228065265,2.54549836510587,3.74337994868511,0.952892446059686,1.88125285081581,1.25416856721054
"her.27.28","XSA","Herring","Clupea harengus","Clupeidae","Clupeiformes","WGBFAS","Baltic Sea","Baltic Sea","Medium",2015,0.94275,1.32150620721243,2.23514072581853,3.28697165561549,1.07069878771516,1.65188275901554,1.10125517267703
"her.27.28","XSA","Herring","Clupea harengus","Clupeidae","Clupeiformes","WGBFAS","Baltic Sea","Baltic Sea","Medium",2016,0.902125,1.18252154317884,2.00006783614896,2.94127622963083,1.12339626929793,1.47815192897354,0.985434619315697
"her.27.28","XSA","Herring","Clupea harengus","Clupeidae","Clupeiformes","WGBFAS","Baltic Sea","Baltic Sea","Medium",2017,0.7716875,1.2785048255084,2.16240997435585,3.18001466817037,0.857791608214313,1.5981310318855,1.06542068792366
"her.27.28","XSA","Herring","Clupea harengus","Clupeidae","Clupeiformes","WGBFAS","Baltic Sea","Baltic Sea","Medium",2018,0.6553125,1.30510945539209,2.20740794063389,3.24618814799102,1.27579456506932,1.63138681924011,1.08759121282674
"her.27.28","XSA","Herring","Clupea harengus","Clupeidae","Clupeiformes","WGBFAS","Baltic Sea","Baltic Sea","Medium",2019,0.8021875,1.49859811745248,2.53466662938994,3.72745092557343,1.26651557854591,1.8732476468156,1.24883176454373
"her.27.28","XSA","Herring","Clupea harengus","Clupeidae","Clupeiformes","WGBFAS","Baltic Sea","Baltic Sea","Medium",2020,0.760375,1.53383471916454,2.59426435439209,3.8150946388119,0.857785980186356,1.91729339895568,1.27819559930379
